anio,establecimiento,rbd,prueba,promedio,NOM_RBD,LATITUD,LONGITUD
2026,"Liceo Politecnico Mirasol
Rama",22664,Lenguaje,531.0,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Liceo Politecnico Mirasol
Rama",22664,M1,536.5,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Liceo Politecnico Mirasol
Rama",22664,M2,388.3,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Liceo Politecnico Mirasol
Rama",22664,Historia,434.1,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Liceo Politecnico Mirasol
Rama",22664,Ciencias,399.2,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Liceo Politecnico Mirasol
Rama",22664,Obligatoria,534.7,LICEO POLITECNICO MIRASOL,"-41,4781","-72,984016"
2026,"Colegio Altas Cumbres
Rama",22672,Lenguaje,579.4,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Colegio Altas Cumbres
Rama",22672,M1,581.4,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Colegio Altas Cumbres
Rama",22672,M2,396.8,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Colegio Altas Cumbres
Rama",22672,Historia,466.4,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Colegio Altas Cumbres
Rama",22672,Ciencias,396.6,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Colegio Altas Cumbres
Rama",22672,Obligatoria,580.4,COLEGIO ALTAS CUMBRES,"-41,343979","-72,947357"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Lenguaje,581.7,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,M1,600.5,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,M2,408.2,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Historia,484.6,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Ciencias,428.9,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Obligatoria,594.5,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Lenguaje,537.8,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,M1,534.8,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,M2,379.3,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Historia,416.6,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Ciencias,379.5,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,"Liceo Bicentenario Polivalente De Queilen
Rama",22674,Obligatoria,536.3,LICEO BICENTENARIO POLIVALENTE DE QUEILEN,"-42,883862","-73,471367"
2026,Liceo Francisco Hernandez Ortiz,22691,Lenguaje,541.5,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,Liceo Francisco Hernandez Ortiz,22691,M1,570.6,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,Liceo Francisco Hernandez Ortiz,22691,M2,389.7,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,Liceo Francisco Hernandez Ortiz,22691,Historia,430.3,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,Liceo Francisco Hernandez Ortiz,22691,Ciencias,412.7,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,Liceo Francisco Hernandez Ortiz,22691,Obligatoria,556.7,LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO,"-41,76181","-73,156273"
2026,"Patagonia College
Rama",22692,Lenguaje,678.1,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Patagonia College
Rama",22692,M1,732.2,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Patagonia College
Rama",22692,M2,458.1,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Patagonia College
Rama",22692,Historia,589.4,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Patagonia College
Rama",22692,Ciencias,558.2,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Patagonia College
Rama",22692,Obligatoria,705.2,PATAGONIA COLLEGE,"-41,455219","-72,900177"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,Lenguaje,598.8,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,M1,610.4,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,M2,423.8,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,Historia,493.2,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,Ciencias,452.3,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Patagonia Alerce Cordillera
Rama",22702,Obligatoria,604.6,COLEGIO PATAGONIA ALERCE CORDILLERA,"-41,413399","-72,907707"
2026,"Colegio Gilgal
Rama",22707,Lenguaje,455.0,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Colegio Gilgal
Rama",22707,M1,486.0,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Colegio Gilgal
Rama",22707,M2,0.0,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Colegio Gilgal
Rama",22707,Historia,0.0,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Colegio Gilgal
Rama",22707,Ciencias,0.0,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Colegio Gilgal
Rama",22707,Obligatoria,470.5,COLEGIO GILGAL,"-40,588112","-73,142174"
2026,"Garden College
Rama",22743,Lenguaje,516.8,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Garden College
Rama",22743,M1,504.5,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Garden College
Rama",22743,M2,310.0,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Garden College
Rama",22743,Historia,465.8,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Garden College
Rama",22743,Ciencias,382.0,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Garden College
Rama",22743,Obligatoria,510.6,GARDEN COLLEGE,"-40,299522","-73,075226"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Lenguaje,545.0,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,M1,570.8,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,M2,364.8,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Historia,429.9,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Ciencias,404.3,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Obligatoria,563.3,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Lenguaje,515.1,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,M1,535.5,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,M2,377.3,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Historia,414.9,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Ciencias,390.6,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Bicentenario De Excelencia Agricola Tecnologi
Rama",22752,Obligatoria,525.7,LICEO BICENTENARIO DE EXCELENCIA AGRICOLA TECNOLOGICO WERNER GROB STOLZENBACH,"-40,310539","-73,002357"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Lenguaje,511.5,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M1,499.0,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M2,392.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Historia,434.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Ciencias,384.9,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Obligatoria,506.1,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Lenguaje,482.6,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M1,517.6,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M2,378.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Historia,394.4,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Ciencias,394.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Obligatoria,495.6,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Lenguaje,460.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M1,467.0,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M2,372.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Historia,447.5,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Ciencias,387.4,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Obligatoria,463.7,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Lenguaje,492.3,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M1,486.7,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,M2,379.5,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Historia,500.0,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Ciencias,376.0,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Tecnico Profesional De Rio Bueno
Rama",22755,Obligatoria,489.5,LICEO TECNICO PROFESIONAL DE RIO BUENO,"-40,341469","-72,94368"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,Lenguaje,483.7,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,M1,499.5,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,M2,366.6,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,Historia,411.8,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,Ciencias,372.5,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Liceo Bicentenario Complejo Educacional Ignao
Rama",22758,Obligatoria,491.6,LICEO BICENTENARIO COMPLEJO EDUCACIONAL IGNAO,"-40,334129","-72,556557"
2026,"Master College
Rama",22759,Lenguaje,599.9,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Master College
Rama",22759,M1,634.5,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Master College
Rama",22759,M2,403.4,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Master College
Rama",22759,Historia,487.6,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Master College
Rama",22759,Ciencias,488.1,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Master College
Rama",22759,Obligatoria,620.3,MASTER COLLEGE,"-39,803841","-73,218689"
2026,"Liceo Mater Populi Dei
Rama",31002,Lenguaje,534.2,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,"Liceo Mater Populi Dei
Rama",31002,M1,580.0,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,"Liceo Mater Populi Dei
Rama",31002,M2,430.4,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,"Liceo Mater Populi Dei
Rama",31002,Historia,460.5,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,"Liceo Mater Populi Dei
Rama",31002,Ciencias,428.0,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,"Liceo Mater Populi Dei
Rama",31002,Obligatoria,551.7,LICEO MATER POPULI DEI,"-39,53669","-72,961647"
2026,Col,31005,Lenguaje,504.9,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,Col,31005,M1,549.4,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,Col,31005,M2,366.0,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,Col,31005,Historia,429.2,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,Col,31005,Ciencias,415.3,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,Col,31005,Obligatoria,527.1,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,"-40,295139","-73,08606"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,Lenguaje,626.1,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,M1,623.7,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,M2,435.3,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,Historia,496.0,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,Ciencias,452.6,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Liceo Bicentenario Ciudad De Los Rios Valdivi
Rama",31010,Obligatoria,624.9,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,"-39,830929","-73,234879"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,Lenguaje,546.9,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,M1,547.8,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,M2,349.7,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,Historia,458.2,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,Ciencias,412.0,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Instituto Bicentenario De Excelencia Chile Asia Pac
Rama",31012,Obligatoria,547.3,INSTITUTO BICENTENARIO DE EXCELENCIA CHILE ASIA PACIFICO,"-39,852329","-73,212273"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Lenguaje,457.0,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,M1,571.5,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,M2,396.0,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Historia,402.0,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Ciencias,410.0,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Obligatoria,511.7,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Lenguaje,480.9,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,M1,523.3,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,M2,445.5,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Historia,429.4,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Ciencias,456.5,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Liceo Tecnologico Coñaripe
Rama",40102,Obligatoria,512.1,LICEO TECNOLOGICO COÑARIPE,"-39,54985","-71,990387"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Lenguaje,633.4,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M1,607.3,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M2,396.2,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Historia,506.6,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Ciencias,461.0,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Obligatoria,620.4,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Lenguaje,534.8,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M1,553.8,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M2,414.3,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Historia,387.0,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Ciencias,430.0,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Obligatoria,548.5,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Lenguaje,542.0,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M1,520.2,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,M2,402.4,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Historia,400.4,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Ciencias,399.8,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Tecnico Naciones Unidas
Rama",40256,Obligatoria,531.5,COLEGIO TECNICO NACIONES UNIDAS,"-41,4622","-72,923332"
2026,"Colegio Andalue
Rama",40284,Lenguaje,610.1,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Andalue
Rama",40284,M1,620.3,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Andalue
Rama",40284,M2,405.1,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Andalue
Rama",40284,Historia,486.1,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Andalue
Rama",40284,Ciencias,470.5,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Andalue
Rama",40284,Obligatoria,615.2,COLEGIO ANDALUE,"-40,583839","-73,091087"
2026,"Colegio Particular Da Vinci School
Rama",40285,Lenguaje,641.5,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio Particular Da Vinci School
Rama",40285,M1,656.2,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio Particular Da Vinci School
Rama",40285,M2,452.0,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio Particular Da Vinci School
Rama",40285,Historia,525.8,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio Particular Da Vinci School
Rama",40285,Ciencias,519.4,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio Particular Da Vinci School
Rama",40285,Obligatoria,648.9,COLEGIO PARTICULAR DA VINCI SCHOOL,"-41,446548","-72,914581"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,Lenguaje,489.5,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,M1,577.0,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,M2,330.0,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,Historia,0.0,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,Ciencias,416.0,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Colegio San Francisco De Asis De Osorno
Rama",40288,Obligatoria,533.3,COLEGIO SAN FRANCISCO DE ASIS DE OSORNO,"-40,560291","-73,172783"
2026,"Liceo Politecnico De Quellon
Rama",40301,Lenguaje,538.9,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,M1,570.8,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,M2,373.8,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,Historia,451.1,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,Ciencias,392.3,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,Obligatoria,554.9,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,Lenguaje,438.5,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
2026,"Liceo Politecnico De Quellon
Rama",40301,M1,455.5,LICEO POLITECNICO DE QUELLON,"-43,114399","-73,607002"
